Area KmSq,Perimeter m,Latitude,Longitude,ID,Town,Tree Count,Ash,Atlantic white cedar,Basswood,Beech,Birch,Black gum/sweet gum,Cedar/juniper,Cherry,Chestnut,Dogwood,Elm,Fir,Hemlock,Hickory,Ironwood,Maple,Oak,Other hardwood,Pine,Poplar,Tulip poplar,Spruce,Sycamore,Tamarack,Walnut
791.281,257701.7758,44.62,-67.85,680,Harringto,48,1,0,0,2,4,0,2,0,0,0,0,2,5,0,0,10,0,2,5,4,0,11,0,0,0
229.839,63753.1568,45.51,-69.37,681,Bowdoin C,47,0,0,0,6,11,0,2,0,0,0,0,4,3,0,0,4,0,0,1,3,0,13,0,0,0
397.447,79769.32796,45.702,-69.128,682,T1R11 _ T,51,1,0,0,7,12,0,2,0,0,0,0,4,3,0,0,2,0,3,0,0,0,16,0,1,0
417.638,84331.09672,46.07,-69.666,683,T5R15,67,2,0,0,1,12,0,3,0,0,0,0,13,0,0,0,11,0,1,4,1,0,19,0,0,0
281.419,70270.808,45.721,-68.629,684,T1R7,50,0,0,0,9,7,0,8,0,0,0,0,1,4,0,0,3,0,2,1,4,0,10,0,1,0
282.026,79839.23007,46.075,-70.18,685,T5R19_20,74,0,0,0,3,21,0,2,0,0,0,0,10,0,0,0,7,0,1,1,0,0,29,0,0,0
199.919,60550.86571,45.933,-70.156,686,Hammond _,59,1,0,0,2,12,0,4,0,0,0,0,11,0,0,0,2,0,1,4,1,0,21,0,0,0
378.715,80847.13279,46.08,-69.921,687,T5R17,51,1,0,0,0,7,0,9,0,0,0,0,9,0,0,0,7,0,1,0,0,0,17,0,0,0
169.996,66230.98553,45.64,-69.87,688,Rockwood,131,6,0,0,9,18,0,24,0,0,0,0,19,2,0,0,22,0,2,5,2,0,22,0,0,0
208.468,61182.25214,45.56,-70.52,689,Holeb _ L,81,0,0,0,1,18,0,5,0,0,0,0,10,1,0,0,8,0,0,0,0,0,35,0,3,0
378.816,83639.93252,45.2682,-70.9166,690,Boundary,65,1,0,0,0,20,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,19,0,0,0
139.352,47896.28816,45.01617,-69.88909,691,Bingham_C,108,5,0,0,45,17,0,0,0,0,0,3,1,19,0,0,6,2,0,3,3,0,4,0,0,0
140.82,48060.69296,44.92434,-69.87149,692,Embden _S,100,8,0,0,34,11,0,2,0,0,0,1,1,22,0,0,7,1,0,5,0,0,8,0,0,0
202.254,60134.87444,45.06,-70.45,693,Redington,52,1,0,0,7,12,0,2,0,0,0,0,5,1,0,0,5,0,1,1,0,0,17,0,0,0
339.275,77033.16457,45.03,-70.69,694,Rangeley,73,0,0,0,4,23,0,2,0,0,0,0,17,1,0,0,6,0,0,0,0,0,20,0,0,0
403.951,80505.68981,45.11,-70.94,695,Cupsuptic,101,0,0,0,3,35,0,1,0,0,0,0,19,0,0,0,8,0,0,4,0,0,31,0,0,0
135.332,47233.68543,44.1997,-70.7258,696,Waterford,57,1,0,0,15,4,0,0,0,0,0,0,1,15,0,1,5,2,0,4,0,0,9,0,0,0
169.764,67774.75781,44.22,-69.15,697,Camden,63,1,0,0,2,11,0,3,0,0,0,0,4,4,0,0,10,9,2,10,2,0,5,0,0,0
389.378,84347.14079,44.61,-68.31,698,T8_T9 _Ha,58,0,0,1,9,6,0,6,0,0,0,0,1,2,0,0,3,0,2,5,6,0,17,0,0,0
126.91,48855.33898,44.7631,-71.271,699,Millsfiel,256,0,0,0,35,41,0,10,0,0,0,0,53,1,0,0,13,0,2,0,0,0,101,0,0,0
315.27,91667.57486,44.19,-71.13,700,Jackson_C,57,1,0,0,26,9,0,0,0,0,0,0,0,7,0,1,9,0,0,2,1,0,1,0,0,0
309.951,77380.58298,44.1,-71.66,701,Fran_Linc,108,0,0,0,12,30,0,0,0,0,0,0,14,5,0,0,4,0,0,1,0,0,42,0,0,0
413.741,95062.07563,44.04,-71.2433,702,Bartlett_,159,0,0,2,61,21,0,0,0,0,0,1,2,33,0,4,5,4,0,7,1,0,18,0,0,0
399.144,86636.70172,43.74,-71.1,703,Effingham,180,0,0,0,37,7,0,0,0,0,0,0,1,17,0,0,12,21,0,64,8,0,13,0,0,0
271.793,100118.4233,43.37,-71.23,704,Barnstead,98,2,0,1,15,9,0,0,0,0,0,1,0,14,0,0,14,21,0,13,0,0,8,0,0,0
117.333,50939.90346,43.204,-70.88,705,Dover,145,4,0,0,5,2,0,0,0,0,0,3,0,8,1,0,10,74,0,35,2,0,1,0,0,0
32.1829,32755.84449,43.01,-70.76,706,Rye,63,1,0,0,13,10,0,0,0,0,0,1,0,17,0,0,13,3,0,5,0,0,0,0,0,0
272.111,94297.48145,43.088,-70.9351,707,Durham_St,188,6,0,2,23,12,1,0,0,0,0,10,0,21,5,1,10,55,6,30,3,0,2,1,0,0
86.0849,45955.28262,42.87,-70.99,708,Amesbury,258,3,0,2,6,11,0,0,0,0,0,3,0,9,15,3,19,170,0,17,0,0,0,0,0,0
173.022,55091.71997,43.05,-71.97,709,Antrim_De,149,7,0,4,49,11,0,0,0,0,0,9,0,26,0,0,29,8,0,2,1,0,3,0,0,0
221.019,60556.64743,44.69,-72.23,710,Glover vi,48,1,0,0,10,5,0,2,0,0,0,0,5,4,0,0,10,0,0,0,0,0,11,0,0,0
317.844,83984.71242,44.4705,-71.7202,711,Lunenburg,94,1,0,0,20,14,0,0,0,0,0,0,12,11,0,0,8,0,0,2,0,0,26,0,0,0
187.595,56018.94616,44.57,-72.46,712,Wolcott v,56,0,0,0,11,12,0,0,0,0,0,0,5,3,0,0,12,0,0,1,0,0,12,0,0,0
209.957,59095.14095,44.621,-72.566,713,Hyde Park,90,0,0,1,23,5,0,0,1,0,0,0,2,17,0,2,17,0,1,1,0,0,19,0,0,1
327.101,74858.52579,44.8,-72.45,714,Lowell vi,60,1,0,1,18,5,0,2,0,0,0,0,3,8,0,0,12,0,1,0,0,0,9,0,0,0
112.888,49637.73606,44.9512,-72.3036,715,Ducansbor,534,13,0,8,155,15,0,23,0,0,0,0,39,69,0,0,107,0,0,0,0,0,105,0,0,0
212.662,60753.92795,44.97,-72.99,716,Highgate,53,6,0,0,22,4,0,2,0,0,0,0,0,11,0,1,5,1,0,1,0,0,0,0,0,0
189.527,55913.044,44.7,-73.02,717,Fairfax _,180,4,0,7,66,14,0,0,1,0,0,7,0,22,0,5,43,1,1,4,0,0,3,0,0,2
163.134,55864.83381,44.645,-72.837,718,Cambridge,119,1,0,1,38,12,0,0,0,0,0,5,0,13,0,0,24,0,1,3,0,0,16,0,0,5
77.4911,53421.80497,44.385,-73.21,719,Shelburne,61,2,0,2,18,8,0,0,0,0,0,5,0,8,1,4,10,2,0,1,0,0,0,0,0,0
165.853,51836.14827,44.48,-72.24,720,Walden vi,52,1,0,0,12,5,0,0,0,0,0,0,5,3,0,1,13,0,1,0,0,0,11,0,0,0
112.61,48565.8644,43.71,-73.0333,721,Pittsford,1019,28,0,18,409,96,0,2,1,0,0,27,2,78,0,29,173,60,1,39,9,0,35,1,0,11
78.5589,37531.00283,43.62,-73.016,722,RutlandVT,351,8,0,10,123,33,0,1,0,0,0,18,0,30,1,19,54,19,2,21,3,0,5,0,0,4
200.907,57923.71439,43.407,-72.7636,723,Ludlow_Mt,339,10,0,1,122,47,0,0,0,0,0,0,10,32,0,2,32,1,0,0,0,0,82,0,0,0
81.6531,45448.55662,43.49,-73.53,724,Ft. Ann,179,2,0,2,46,11,0,1,0,0,0,2,0,48,1,3,8,14,0,20,3,0,18,0,0,0
83.3288,43669.71432,44.8343,-73.4593,725,Dean's Pa,130,12,0,6,48,6,0,4,1,0,0,1,0,9,1,7,24,5,0,0,4,0,2,0,0,0
77.6245,44329.24022,42.96,-74,726,Kay South,111,10,0,2,20,2,0,0,0,0,0,4,0,16,3,4,6,22,2,16,2,0,0,0,0,2
105.77,42410.25059,43.18,-73.87,727,Kay North,116,2,0,4,51,4,0,0,0,5,0,0,0,27,0,0,12,10,0,1,0,0,0,0,0,0
332.403,84169.68745,43.05,-74,728,Kay West,146,13,0,14,43,0,0,0,0,1,0,2,0,27,0,4,9,7,0,23,0,0,0,0,0,3
88.1789,47578.16847,42.238,-74.307,729,GL _22 Ha,289,2,0,4,120,16,0,0,1,0,0,3,2,83,0,6,44,1,1,3,0,0,0,2,0,1
103.173,49061.96855,42.222,-74.254,730,GL _23 Ha,57,0,0,0,20,6,0,0,0,0,0,0,0,20,0,1,7,0,0,0,0,0,3,0,0,0
99.9396,42821.27767,42.264,-74.452,731,GL _20 Ha,76,0,0,0,46,4,0,0,0,1,0,0,0,14,0,1,7,2,0,1,0,0,0,0,0,0
98.7603,48854.52317,42.202,-74.185,732,GL _24 Ha,93,0,0,1,46,5,0,0,1,0,0,2,5,20,0,0,10,0,3,0,0,0,0,0,0,0
89.8441,47265.31427,42.18,-74.126,733,GL _25 Ha,160,0,0,0,74,7,0,0,1,1,0,0,1,57,0,0,18,1,0,0,0,0,0,0,0,0
200.851,69647.43481,42.211,-74.791,734,GL _39 Ha,150,0,0,1,94,8,0,0,2,0,0,2,0,12,0,2,28,0,1,0,0,0,0,0,0,0
163.792,64980.46539,42.2575,-74.7221,735,GL _40 Ha,128,0,0,2,78,7,0,0,0,0,0,2,0,6,0,10,20,2,1,0,0,0,0,0,0,0
124.794,55707.5566,42.3008,-74.7091,736,GL _41 Ha,129,0,0,1,80,10,0,0,0,0,0,1,0,2,0,8,23,0,4,0,0,0,0,0,0,0
107.931,45197.00824,42.3701,-74.6185,737,Stamford,742,0,0,20,374,48,0,0,20,0,0,21,1,8,0,42,188,0,12,5,1,0,0,1,0,1
144.114,90605.9665,42.37,-75.24,738,Banyar _,121,5,0,0,32,9,0,0,0,4,0,0,0,15,0,4,15,21,0,13,1,0,0,2,0,0
61.5945,40881.92441,41.71,-73.93,739,Poughkeep,111,6,0,0,0,0,0,0,0,6,0,6,0,0,14,0,6,64,3,0,1,0,0,0,0,5
189.776,65684.15074,41.91,-74,740,Kingston,84,4,0,2,3,0,0,0,0,3,0,3,0,2,3,6,6,36,2,12,1,0,0,0,0,1
266.07,68324.94841,42.21233,-73.93583,741,Katskill,268,9,0,0,14,2,0,0,3,11,0,15,0,7,27,3,25,115,3,25,2,0,1,4,0,2
242.495,65278.28696,42.46,-73.87,742,Coymans P,208,20,0,0,49,10,0,0,0,4,0,1,0,36,3,0,21,37,0,26,1,0,0,0,0,0
157.939,50825.46325,42.5067,-74.045,743,Westerloo,293,10,0,6,139,8,0,0,0,0,0,0,0,80,2,3,40,2,0,1,0,0,1,1,0,0
89.3581,40205.6219,41.3092,-73.5082,744,Ridgefiel,201,9,0,2,2,7,0,0,0,37,0,4,0,0,18,0,11,97,2,0,2,3,1,0,0,6
420.074,96974.60903,42.61,-75.47,745,ChenSE _T,51,0,0,2,31,6,0,0,0,1,0,2,0,3,0,1,5,0,0,0,0,0,0,0,0,0
634.561,105294.803,42.83,-75.4,746,ChenNE _T,54,2,0,6,25,2,0,0,0,0,0,2,0,3,0,1,13,0,0,0,0,0,0,0,0,0
114.641,42959.14062,43.7933,-74.575,747,T_C _6,93,0,0,0,19,14,0,1,0,0,0,0,6,2,0,0,5,0,1,0,0,0,43,0,2,0
78.3484,36355.10618,42.6282,-75.8414,748,DeRuyters,169,1,0,4,103,7,0,0,0,0,0,1,0,4,0,4,45,0,0,0,0,0,0,0,0,0
275.747,67114.70944,42.91,-78.16,749,HLC_T11RI,173,8,0,30,63,3,0,0,0,0,0,19,0,0,1,3,45,0,0,0,0,0,0,0,0,1
278.563,67393.18483,42.73,-78.16,750,HLC_T9RI,177,13,0,8,77,2,0,0,0,0,0,12,0,8,0,1,55,1,0,0,0,0,0,0,0,0
286.886,68562.30268,42.38,-78.16,751,HLC_T5RI,174,5,0,5,63,3,0,0,0,5,0,2,0,15,5,0,37,10,4,15,0,0,0,2,0,3
274.268,66740.96802,42.22,-78.16,752,HLC_T3RI,179,2,0,6,76,4,0,0,0,7,0,1,0,9,0,9,46,15,1,3,0,0,0,0,0,0
213.268,58468.40973,42.06,-78.16,753,HLC_T1RI,134,3,0,1,48,13,0,0,0,2,0,0,0,9,1,4,33,7,0,13,0,0,0,0,0,0
271.917,67015.07032,42.73,-78.33,754,HLC_T9RII,173,5,0,6,56,7,0,0,0,0,0,16,0,14,2,2,61,0,0,0,0,0,0,4,0,0
282.05,68079.95175,42.56,-78.33,755,HLC_T7RII,144,5,0,5,57,3,0,0,0,0,0,9,0,2,0,0,63,0,0,0,0,0,0,0,0,0
278.209,67471.77811,42.38,-78.33,756,HLC_T5RII,147,3,0,4,43,1,0,0,3,0,0,9,0,4,0,12,68,0,0,0,0,0,0,0,0,0
268.283,66084.02631,42.22,-78.33,757,HLC_T3RII,162,6,0,8,59,2,0,0,1,1,0,4,0,6,1,4,59,3,4,4,0,0,0,0,0,0
210.721,58042.26745,42.06,-78.33,758,HLC_T3RII,132,10,0,1,39,5,0,0,0,4,0,4,0,31,2,3,23,1,0,9,0,0,0,0,0,0
373.678,77343.6116,42.56,-78.54,759,HLC_T7RV,300,4,0,21,92,8,0,0,2,0,0,28,0,31,0,1,111,0,0,1,0,0,0,0,0,1
363.207,76241.45259,42.38,-78.54,760,HLC_T5RV,295,3,0,6,129,8,0,0,4,0,0,7,2,16,0,2,115,0,0,0,0,0,0,0,0,3
346.429,74188.03539,42.22,-78.54,761,HLC_T3RV,325,3,0,9,154,5,0,0,2,7,0,4,0,7,0,10,106,7,5,6,0,0,0,0,0,0
273.593,70518.92838,42.06,-78.54,762,HLC_T1RV,299,7,0,2,103,16,0,0,0,8,0,2,0,56,2,2,43,19,3,34,0,0,0,1,0,1
285.029,69168.65925,42.56,-78.16,763,HLC_T7RI,160,2,0,12,47,7,0,0,1,0,0,9,0,5,0,1,72,1,0,2,1,0,0,0,0,0
338.958,76156.50642,43.25,-78.77,764,HLC_T15RV,291,20,0,23,99,3,1,0,0,5,0,22,0,0,12,2,53,44,1,1,2,3,0,0,0,0
158.732,53126.01983,43.24,-79,765,HLC_T15RI,154,14,0,13,57,0,0,0,0,0,0,7,0,4,0,0,16,41,0,0,2,0,0,0,0,0
334.737,74046.25439,42.91,-78.54,766,HLC_T11RV,265,16,0,29,89,7,0,4,2,0,0,21,0,23,3,3,50,11,0,2,5,0,0,0,0,0
390.417,77956.05451,43.09,-78.77,767,HLC_T13RV,265,63,0,22,55,4,1,0,0,1,0,30,0,1,6,2,51,24,0,0,0,0,0,4,0,1
415.206,88570.99493,42.9,-78.78,768,HLC_T11RV,358,42,0,28,72,13,0,0,0,3,0,22,0,23,16,4,59,58,0,2,6,4,0,3,2,1
364.711,76092.8489,42.73,-78.54,769,HLC_T9RV,310,6,0,21,118,4,0,0,4,0,0,21,0,45,2,2,82,0,2,1,0,0,0,1,0,1
366.369,83739.32452,42.38,-78.77,770,HLC_T5RVI,258,2,0,12,143,6,0,0,1,0,0,4,0,32,0,1,55,0,1,1,0,0,0,0,0,0
294.502,68498.12778,42.06,-78.77,771,HLC_T1RVI,235,6,0,2,71,19,0,0,0,13,0,1,0,36,2,0,44,23,1,15,2,0,0,0,0,0
376.368,93796.943,42.22,-78.77,772,HLC_T3RVI,250,2,0,8,109,6,0,0,2,13,0,4,0,7,2,3,61,16,4,11,0,0,2,0,0,0
277.841,70965.71283,42.22,-79.67,773,HLC_T3RXV,164,11,0,4,88,9,0,0,1,6,0,1,0,7,2,2,27,0,2,0,1,0,0,1,0,2
486.551,102549.8119,42.38,-79.24,774,HLC_T5RXI,243,17,0,10,103,10,1,0,0,0,0,3,0,41,4,7,40,1,2,1,1,0,0,1,0,1
281.777,70256.00004,42.06,-79.24,775,HLC_T1RIX,204,15,0,7,52,4,0,0,2,6,0,9,0,11,5,6,55,17,2,13,0,0,0,0,0,0
456.857,90993.47067,42.3,-79.46,776,HLC_T4RXI,235,13,0,14,114,8,0,0,0,0,0,6,0,29,3,3,38,2,2,0,0,0,0,2,0,1
380.463,78188.41605,42.22,-79.24,777,HLC_T3RXI,228,11,0,6,96,3,0,0,2,2,0,3,2,24,1,1,57,9,7,4,0,0,0,0,0,0
242.039,62861.83456,42.06,-79,778,HLC_T1RIX,218,1,0,2,54,10,1,0,0,25,0,0,0,31,3,4,41,18,6,21,1,0,0,0,0,0
377.989,78103.99922,42.22,-79,779,HLC_T3RIX,229,17,0,8,111,6,0,0,2,0,0,7,0,22,1,3,41,0,4,6,1,0,0,0,0,0
510.223,99859.29677,42.38,-79,780,HLC_T5RIX,238,21,0,6,81,9,0,0,1,0,0,7,1,45,1,5,44,3,0,4,3,0,0,3,0,4
351.816,91187.82198,42.59,-78.98,781,HLC_T7RIX,307,7,0,12,130,7,0,0,0,3,0,3,0,79,0,5,26,15,2,7,6,0,0,3,0,2
341.007,75950.3732,42.72,-78.8,782,HLC_T9RVI,448,37,0,19,159,9,0,0,3,13,0,12,0,67,9,10,63,29,11,5,1,0,0,0,0,1
368.058,76935.55185,42.56,-78.76,783,HLC_T7RVI,313,5,0,8,161,7,0,0,0,0,0,14,0,49,0,0,66,0,1,0,2,0,0,0,0,0
343.128,74595.84588,43.09,-78.54,784,HLC_T13RV,367,56,0,26,88,5,2,0,0,0,0,31,0,17,14,7,81,33,1,0,1,0,0,0,3,2
187.491,61395.30974,43.11,-78.96,785,HLC_T13RI,69,4,0,10,22,0,0,0,1,0,0,6,0,0,2,0,11,9,0,0,3,0,0,1,0,0
134.501,50622.42782,41.74,-74.43,786,Rochester,123,3,0,0,28,10,1,0,0,2,0,0,0,44,0,1,7,9,0,15,0,1,2,0,0,0
115.397,45847.18865,42.281,-74.521,787,GL _19 Ha,84,0,0,1,52,5,0,0,0,0,0,1,0,2,0,2,19,0,2,0,0,0,0,0,0,0
28.2881,21840.78756,42.327,-74.403,788,GL _49 Ha,63,0,0,1,19,5,0,0,1,0,0,0,0,30,0,0,6,1,0,0,0,0,0,0,0,0
360.017,101109.8003,42.148,-74.524,789,Livingsto,94,0,0,3,31,11,0,0,0,0,0,0,0,34,0,0,15,0,0,0,0,0,0,0,0,0
105.213,50625.94039,41.85,-74.61,790,GL _4 Har,378,0,0,7,180,30,0,0,0,0,0,0,0,96,0,5,52,0,2,0,0,0,3,2,0,1
173.247,63413.51023,41.9551,-74.9392,791,Westfield,192,0,0,0,76,22,0,0,1,0,0,3,0,59,0,1,27,0,0,0,0,0,0,1,1,1
81.5903,37774.85523,41.9022,-74.7608,792,GL_4 Hard,210,0,0,1,97,22,0,0,0,0,0,0,0,58,0,2,27,0,1,0,0,0,1,0,1,0
65.1822,32578.13785,41.9221,-74.8402,793,Beverkill,93,0,0,0,44,11,0,0,0,0,0,0,0,24,0,0,12,1,0,0,0,0,1,0,0,0
184.699,73889.77172,41.773,-74.773,794,GL _2 Har,240,0,0,1,115,14,0,0,1,2,0,1,0,85,0,2,14,1,3,1,0,0,0,0,0,0
155.203,64263.29144,41.814,-74.69,795,GL _3 Har,430,4,0,5,205,7,0,0,0,1,0,0,0,156,0,2,39,1,10,0,0,0,0,0,0,0
101.44,43862.47901,43.00867,-73.7707,796,Kay Lake,160,9,0,4,17,9,0,0,0,4,0,2,0,14,7,10,13,47,0,16,1,0,0,0,4,3
196.25,66951.02652,43.25,-73.73,797,Kay River,86,0,0,0,6,3,0,0,0,4,0,0,0,13,0,0,0,23,0,37,0,0,0,0,0,0
145.05,50538.58866,41.75,-74.03,798,New Paltz,123,1,0,0,5,6,3,0,0,9,0,7,0,4,14,0,9,57,3,5,0,0,0,0,0,0
332.212,116656.3283,42.08,-71.88,799,OxfdMA _i,267,4,0,0,0,8,0,0,0,26,0,0,0,9,10,0,10,134,2,60,4,0,0,0,0,0
268.932,114279.6589,41.7004,-71.492,800,WarwkRI,193,3,1,0,1,3,0,0,0,6,0,0,0,0,11,0,17,138,3,6,0,0,2,2,0,0
181.823,81694.59522,41.63,-71.58,801,E Greenwc,93,1,0,0,0,1,0,0,1,6,0,0,0,0,22,0,4,57,0,0,0,0,0,1,0,0
265.711,144863.8287,41.56,-71.52,802,N Kingsto,52,1,0,0,0,0,0,0,1,5,0,0,0,0,4,1,4,35,1,0,0,0,0,0,0,0
234.888,91938.9368,42.8,-71.1,803,Haverhill,459,13,0,0,5,14,0,0,1,8,0,12,0,12,13,1,27,276,0,73,4,0,0,0,0,0
122.455,53505.08388,44.0967,-73.675,804,North Riv,166,3,0,1,58,18,0,1,1,0,0,0,1,41,0,1,5,1,0,1,1,0,33,0,0,0
107.626,59172.88566,43.85,-76.16,805,T 6 Black,126,13,0,6,34,6,0,6,0,0,0,1,0,4,3,8,33,6,0,1,3,0,2,0,0,0
106.626,41237.07128,43.84,-75.78,806,T 9 Black,229,16,0,0,104,7,0,0,0,0,0,5,1,11,0,5,61,0,0,0,0,0,19,0,0,0
101.462,40785.78119,43.65,-75.97,807,No. 6 Bol,53,1,0,0,34,2,0,0,0,0,0,1,0,8,0,0,6,0,0,0,0,0,1,0,0,0
97.7221,39652.15154,43.3785,-75.9369,808,Town No.,141,7,0,0,50,5,0,0,0,0,0,0,0,48,0,0,24,0,0,0,0,0,5,0,2,0
312.591,118929.2774,44.15,-76.2038,809,Lyme_Clay,267,27,0,15,56,5,0,7,0,1,0,7,0,11,5,19,50,31,2,21,7,0,1,0,2,0
238.496,83945.16076,44.0904,-75.91,810,Pamelia_B,220,24,0,13,53,5,0,0,0,0,0,8,0,12,1,17,73,3,0,10,1,0,0,0,0,0
389.055,117929.8534,44.3017,-75.84333,811,Alexandri,266,18,0,10,83,17,0,1,0,0,0,6,0,40,0,13,46,11,0,17,3,0,0,0,1,0
272.256,65588.51378,44.0992,-75.6862,812,Philadelp,156,8,0,7,70,3,0,0,0,0,0,5,0,16,0,3,28,1,1,13,1,0,0,0,0,0
98.7732,47592.22676,43.82,-75.52,813,T 11 Blac,118,7,0,0,38,12,0,6,0,0,0,9,0,9,0,0,36,0,0,1,0,0,0,0,0,0
110.482,46156.15067,43.94,-75.92,814,T 2 _Wate,67,5,0,3,22,3,0,0,0,0,0,5,0,1,1,5,21,0,0,0,0,1,0,0,0,0
117.508,48262.20912,43.95,-75.79,815,T 3 Black,496,22,0,19,187,15,0,0,0,2,0,18,0,14,0,24,160,17,0,15,0,0,3,0,0,0
110.591,47615.98536,43.97,-75.7,816,T 4 Black,214,12,0,8,103,12,0,0,0,0,0,2,1,21,0,2,48,0,0,0,0,0,3,0,0,2
109.917,41994.40993,43.85,-76.04,817,T 7 Black,123,10,0,7,53,4,0,0,0,0,0,0,0,2,0,4,42,1,0,0,0,0,0,0,0,0
131.938,46973.32051,43.53,-75.83,818,South lin,183,3,0,6,64,13,0,0,1,0,0,1,2,25,0,1,21,0,0,0,0,0,42,0,4,0
150.526,51545.66795,43.53,-75.7,819,T 13 Cons,52,0,0,1,21,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,1
127.414,45380.21293,43.73,-75.7,820,T 3 Const,79,4,0,0,19,12,0,0,0,0,0,1,2,0,0,0,15,0,0,0,0,0,26,0,0,0
117.591,43802.49922,43.638,-75.6877,821,Osceola _,64,0,0,0,26,4,0,0,0,0,0,1,2,2,0,0,9,0,1,0,0,0,17,0,2,0
429.022,103538.0548,44.10467,-75.379,822,Diana _Ma,237,4,0,1,116,25,0,2,0,0,0,2,0,38,0,0,27,0,0,1,0,0,19,0,2,0
302.958,75546.98721,43.66,-75.28,823,Brantingh,552,14,0,3,209,65,0,0,1,0,0,0,4,125,0,3,45,0,0,5,3,0,73,0,2,0
96.5976,41256.80766,43.47,-75.59,824,T 1 Const,213,13,0,1,91,17,0,0,0,0,0,0,1,20,0,1,28,0,0,0,0,0,41,0,0,0
110.678,59589.13965,43.53,-75.4,825,Inmans Tr,108,0,0,2,23,4,0,0,1,0,0,5,0,25,0,0,11,0,0,0,0,0,37,0,0,0
184.03,69505.04754,43.46,-75.35,826,Adgate Pu,365,12,0,0,103,53,0,0,0,0,0,12,2,62,0,2,65,0,0,0,0,0,51,0,1,2
70.5522,34429.51884,43.7069,-76.1631,827,Ellisburg,51,4,0,3,22,3,0,0,1,0,0,2,0,4,1,0,9,1,0,0,0,0,1,0,0,0
87.8115,42369.46363,43.6,-76.17,828,T 10 Sand,102,4,0,0,30,12,0,0,0,3,0,0,0,15,0,3,22,8,0,2,0,0,0,0,3,0
213.127,61665.79656,43.74,-75.91,829,T 1_2 Boy,92,3,0,0,59,7,0,0,0,0,0,0,0,5,0,2,14,0,0,0,0,0,2,0,0,0
173.303,61271.37129,43.72,-75.53,830,T 4_5 Boy,84,5,0,3,23,16,0,0,0,0,0,3,0,9,0,0,19,0,0,0,0,0,6,0,0,0
47.0697,49905.46825,42.41,-76.16,831,Mass 10 T,80,0,0,2,40,3,0,0,0,0,0,2,0,17,0,2,14,0,0,0,0,0,0,0,0,0
869.428,142231.0328,41.12,-74.78,832,Newton Su,329,11,0,0,0,1,1,0,0,11,0,5,0,0,14,0,12,265,4,3,0,1,0,1,0,0
1248.48,213378.2018,40.88,-74.54,833,Roxbury_M,640,13,0,2,10,16,3,0,2,51,2,4,0,1,55,0,37,423,4,7,0,2,0,0,0,8
79.562,52257.9287,43.03,-73.3,834,White Cre,92,3,0,5,43,8,0,0,0,0,0,1,0,0,1,5,16,6,0,3,0,0,0,0,0,1
219.315,71699.61873,43.53,-73.36,835,Skenesbor,242,6,0,9,66,7,0,0,0,0,0,15,0,67,6,11,31,3,0,9,3,0,0,3,0,6
215.385,77407.84556,43.41,-73.51,836,Artillery,83,10,0,5,19,9,0,0,0,1,0,4,0,11,1,2,15,3,0,3,0,0,0,0,0,0
674.482,112267.625,46.98,-69.49,837,T15R13_15,96,0,0,0,6,17,0,17,0,0,0,0,16,0,0,0,7,0,2,2,5,0,24,0,0,0
795.478,121920.1581,46.91,-68.38,838,T13_15R5,84,2,0,0,5,17,0,16,0,0,0,0,17,1,0,0,6,0,0,1,0,0,19,0,0,0
791.036,119256.4491,46.24,-68.77,839,T7R7_9,71,0,0,0,5,6,0,21,0,0,0,0,14,3,0,1,5,0,1,3,0,0,11,0,1,0
296.022,110225.5911,44.42,-68.54,840,Blue Hill,86,0,0,0,1,5,0,4,0,0,0,0,7,3,0,0,13,8,0,14,1,0,30,0,0,0
400.503,80222.38632,41.91,-77.73,841,Brigham_H,85,0,0,1,49,6,0,0,0,0,0,0,0,5,0,2,21,0,0,1,0,0,0,0,0,0
358.008,75879.10965,41.71,-77.73,842,Pike_Ulys,121,0,0,1,67,4,0,0,1,0,0,0,0,30,0,1,11,2,2,2,0,0,0,0,0,0
396.276,79571.31367,41.57,-77.72,843,Abbott_St,119,1,0,0,36,1,2,0,1,7,0,0,0,46,0,0,14,7,0,3,1,0,0,0,0,0
332.896,76518.14047,41.95,-77.22,844,Farmingto,131,6,0,2,26,6,0,0,0,2,0,1,0,22,7,2,13,36,1,4,0,0,0,0,0,3
278.757,68827.27806,41.944,-77.482,845,Brookfiel,133,6,0,2,41,3,0,0,0,3,0,5,0,17,0,4,29,11,0,6,0,0,0,3,0,3
459.158,85769.72889,41.81,-77.49,846,Gaines_Sh,186,2,0,1,55,5,0,0,0,13,0,0,0,42,2,10,29,15,2,7,0,2,0,0,0,1
319.581,72163.72451,41.63,-77.48,847,Elk_Morri,98,4,0,2,21,5,0,0,0,12,0,1,0,12,0,8,15,14,2,2,0,0,0,0,0,0
277.948,76254.93363,41.69,-76.94,848,Sullivan_,77,0,0,1,40,2,0,0,1,2,0,0,0,13,1,1,12,0,4,0,0,0,0,0,0,0
252.506,67626.37861,41.88,-76.97,849,Jackson_R,92,2,0,6,39,10,0,0,2,3,0,0,0,7,0,5,16,0,1,1,0,0,0,0,0,0
463.899,89928.4801,41.82,-77.18,850,Middlebur,205,10,0,5,60,16,0,0,1,7,0,0,0,45,3,10,17,15,3,13,0,0,0,0,0,0
